Gestão SUS,Esfera,Coord Reg de Saúde,Superv Tec de Saude,Subprefeitura,Distrito,nº CNES,Nome,Endereco,Telefone
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca,Tatuapé,2080346,HOSP MUN TATUAPE-CARMINO CARICCHIO,"AV. CELSO GARCIA, 4815, TATUAPÉ, São Paulo, 03063000",3394-6980
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca Aricanduva,Tatuapé,2027607,NIR TATUAPE,"PRAÇA MANOEL BORGES DE SOUZA NUNES X R. BOM SUCESSO,650, S/Nº, TATUAPÉ, São Paulo, 03304-065",2097-8901
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão Aricanduva,Carrão,3318206,SUPERVISAO TECNICA SAUDE ARICAND/MOOCA,"R. JUCA MENDES, 179, VILA CARRAO, São Paulo, 03428020",
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão,Carrão,2789337,SUVIS MOOCA/ARICANDUVA,"R. JUCA MENDES, 179, VILA CARRÃO, São Paulo, 03428020",2692-0644
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca,Água Rasa,2752166,UBS AGUA RASA,"R. SERRA DE JAIRE, 1480, ÁGUA RASA, São Paulo, 03175001",2605-2156
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca,Belém,2752174,UBS BELENZINHO-MARCUS WOLOSKER,"AV. CELSO GARCIA, 1749, BELENZINHO, São Paulo, 03015000",2292-5687
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca Aricanduva,Brás,2752182,UBS BRAS-MANOEL SALDIVA NETO,"R. SAMPSON, 61, BRÁS, São Paulo, 03013040",2692-0788
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão,Aricanduva,2787490,UBS J IVA,"R. MIGUEL BASTOS SOARES, 55, JD IVA, São Paulo, 03910000",2211-0884
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca,Mooca,2042258,UBS MOOCA I,"R. TAQUARI, 549, MOOCA, São Paulo, 03166000",2618-5255
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca Aricanduva,Pari,2788195,UBS PARI,"R. DAS OLARIAS, 503, CANINDÉ, São Paulo, 03030020",3227-0081
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão,Aricanduva,2788691,UBS V ANTONIETA,"R. CORONEL JOÃO DE OLIVEIRA MELO, 440, VL ANTONIETA, São Paulo, 03474020",2725-3997
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca Aricanduva,Água Rasa,2752344,UBS V BERTIOGA-DOMINGOS DELASCIO CEO II,"R. FAROL PAULISTANO, 410, ALTO DA MOOCA, São Paulo, 03192060",2021-4522
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão,Carrão,2752352,UBS V CARRAO CEO,"R. DR JACI BARBOSA, 280, VL CARRÃO, São Paulo, 03447000",2036-3853
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão Aricanduva,Vila Formosa,2788896,UBS V FORMOSA,"PRAÇA MARQUES DE NAZARÉ, 111, VL FORMOSA, São Paulo, 03359110",2674-5246
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão Aricanduva,Vila Formosa,2788918,UBS V FORMOSA-ANTONIO DA S E OLIVEIRA,"R. ACURUÍ, 720, VL FORMOSA, São Paulo, 03355000",2671-0888
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão Aricanduva,Vila Formosa,4049799,UBS V FORMOSA-JOSE GONZALES,"R. NOSSA SENHORA DAS DORES, 350, VL FORMOSA, São Paulo, 03367040",2216-7583
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão Aricanduva,Vila Formosa,2788942,UBS V GUARANI,"R. TERESINHA, 123, JD MARINGÁ, São Paulo, 03382180",2910-2958
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão Aricanduva,Carrão,2752360,UBS V NOVA MANCHESTER-ARLINDO GENNARI,"PRAÇA HAROLDO DALTRO, 461, VL NOVA MANCHESTER, São Paulo, 03444090",2296-4168
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão,Aricanduva,2789124,UBS V NOVA YORK,"R. DR EDGARD MAGALHÃES NORONHA, 200, VL NOVA YORK, São Paulo, 03480000",2721-2707
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca,Água Rasa,2752379,UBS V ORATORIO-TITO PEDRO MASCELANI,"R. JOÃO FIALHO DE CARVALHO, 35, VL DIVA, São Paulo, 03345010",2301-2979
SMS,MUNICIPAL,Sudeste,Mooca/ Aricanduva,Mooca,Tatuapé,2752387,UBS V STO ESTEVAO,"R. ANTONIO CAMARDO, 678, VL GOMES CARDIM, São Paulo, 03309060",2294-3028
SMS,PRIVADA,Sudeste,Mooca/ Aricanduva,Mooca Aricanduva,Tatuapé,5281482,BANCO DE OLHOS DE SÃO PAULO SC - SÃO PAULO,"AV. CELSO GARCIA, 4815, TATUAPE, São Paulo, 03063-000",20913527
SMS,PRIVADA,Sudeste,Mooca/ Aricanduva,/Formosa/ Carrão,Carrão,2076985,CASA DA CRIANCA BETINHO (int),"R. VACANGA, 300, VIL CARRAO, São Paulo, 03433020",2785-3255
SMS,PRIVADA,Sudeste,Mooca/ Aricanduva,Mooca,Tatuapé,2091569,CNTT-CLINICA NEFROLOGICA,"R. FELIPE CAMARAO, 215, TATUAPE, São Paulo, 03065000",2098-4418
SMS,PRIVADA,Sudeste,Mooca/ Aricanduva,Mooca,Pari,2091399,HOSP N SRA DO PARI(int + amb),"R. HANEMANN, 234, CANINDE, São Paulo, 03031040",3322-6500
SMS,PRIVADA,Sudeste,Mooca/ Aricanduva,Mooca,Mooca,2077590,INST BRAS. CONTROLE CANCER- IBCC(int+amb),"AV. ALCANTARA MACHADO, 2576, MOOCA, São Paulo, 03102002",3474-4222
SMS,PRIVADA,Sudeste,Mooca/ Aricanduva,Mooca,Mooca,2091550,INST CEMA DE OFTALMO E OTORRINO (int + amb),"R. PASCOAL MOREIRA, 486, MOOCA, São Paulo, 03117000",2602-8000
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,6143121,AMA HOSP ALEXANDRE ZAIO(Aut),"R. ALVES MALDONADO, 128, JD SÃO JOÃO, São Paulo, 03558000",2749-2855 R. 134
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6143156,AMA CANGAIBA CARLOS GENTILE DE MELLO,"AV. CANGAIBA, 3722, CANGAÍBA, São Paulo, 03712001",2038-1835
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,3738736,AMA CHACARA CRUZEIRO DO SUL,"R. MERCEDES LOPES, 989, CHÁCARA CRUZEIRO DO SUL, São Paulo, 03614000",2641-5130
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6143180,AMA ENG GOULART JOSE PIRES,"R. AUGUSTO CORREIA LEITE, 538, ENG. GOULART, São Paulo, 03726100",2038-1626
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,6143164,AMA J NORDESTE,"R. NICOLO TARTAGLIA, 45, JD COIMBRA, São Paulo, 03693050",2026-8858
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,5268125,AMA MAURICE PATÈ,"R. FREI GERMANO, 50, PENHA, São Paulo, 03604050",2097-5802
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,6143172,AMA PE MANOEL DA NOBREGA,"AV. PEDRO FRANCISCO DE TOLEDO, 545, ARTHUR ALVIM, São Paulo, 03590120",2254-5023
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6592848,AMA VILA SILVIA,"R. BELEM DOS SANTOS (ESQUINA COM R. LAURO DE FREITAS), 222, VILA SILVIA, São Paulo, 03821170",2545-6838
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2751933,AMB ESPEC PENHA-MAURICE PATE,"PRAÇA NOSSA SENHORA DA PENHA, 55, PENHA, São Paulo, 03632010",2092-4845
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,7272723,BASE SAMU - CENTRO OESTE - TCM - AM861,"R. QUIXERAMOBIM, 230, JD NORDESTE, São Paulo, 03688-040",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,7001436,BASE SAMU - LESTE - JD NORDESTE - AM975,"R. QUIXERAMOBIM, 230, JD NORDESTE, São Paulo, 03688-040",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,7018533,BASE SAMU - LESTE - PONTE RASA - AM852,"AV. CAITITU, 500, CID ANTONIO ESTEVÃO, São Paulo, 08223-000",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,7018584,BASE SAMU - LESTE - PONTE RASA - AM965,"AV. CAITITU, 500, CID. ANTONIO ESTEVÃO, São Paulo, 08223-000",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,6999808,BASE SAMU - SUDESTE - ARTUR ALVIM - AM844,"R. DR NELSON MADUREIRA, 210, VILA NHOCUNE, São Paulo, 03560-000",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,6999719,BASE SAMU - SUDESTE - ARTUR ALVIM - AM992,"R. DR NELSON MADUREIRA, 210, VILA NHOCUNE, São Paulo, 03560-000",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6984193,BASE SAMU - SUDESTE - CANGAIBA - AM994,"R. LUCIANO NOGUEIRA, 160, CANGAIBA, São Paulo, 03721-080",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6984177,BASE SAMU - SUDESTE - CANGAIBA PB - AM991,"AV. CANGAIBA, 4200, CANGAIBA, São Paulo, 03712-001",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,7272782,BASE SAMU - SUDESTE - VILA ESPERANCA PB - URAM MC1095,"R. ALICANTE, 552, PENHA, São Paulo, 03654-010",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,7272790,BASE SAMU - SUDESTE - VILA ESPERANCA PB - URAM MC1103,"R. ALICANTE, 552, PENHA, São Paulo, 03654-010",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,3304566,CAPS AD II PENHA,"PRAÇA NOSSA SENHORA DA PENHA, 55, PENHA, São Paulo, 03632010",2293-5008
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,2029626,CAPS Adulto II V MATILDE,"R. ANTÔNIO LINDORO DA SILVA, 295, VL MATILDE, São Paulo, 03506-000",2653-0944
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,6387640,CAPS Infantil II PENHA,"R. HERCILIA, 452, VL MATILDE, São Paulo, 03512050",2359-3090
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2027445,CECCO PE MANOEL DA NOBREGA,"R. IRMÃO NICOLAU DA FONSECA, 33, ARTHUR ALVIM, São Paulo, 03590170",2748-9166
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,3382613,CEO II PENHA,"R. EDGARD GARCIA VIEIRA, 130, VL MATILDE, São Paulo, 03510040",2651-5123
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2027313,CR DST/AIDS PENHA,"PRAÇA NOSSA SENHORA DA PENHA, 55, PENHA, São Paulo, 03632010",2096-6926
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,2080788,HOSP MUN V NHOCUNE-ALEXANDRE ZAIO,"R. ALVES MALDONADO, 128, JD SÃO JOÃO, São Paulo, 03558050",3394-9210
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,3335275,SUPERVISAO TECNICA SAUDE PENHA,"R. CANDAPUI, 492, VILA MARIETA, São Paulo, 03621000",
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2815508,SUVIS PENHA,"R. CANDAPUI, 492, PENHA, São Paulo, 03621000",2791-1577
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2786729,UBS AE CARVALHO,"R. JAPANI, 7, CIDADE AE CARVALHO, São Paulo, 08220130",2280-2373
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2786753,UBS ANTONIO PIRES F VILLA LOBO,"R. COELHO DE CASTRO, 95, VL NHOCUNÉ, São Paulo, 03560030",2749-3521
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,2752204,UBS CANGAIBA CARLOS GENTILE DE MELLO,"AV. CANGAIBA, 3722, CANGAÍBA, São Paulo, 03712001",2621-6523
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6194990,UBS CHACARA CRUZEIRO DO SUL,"R. MERCEDES LOPES, 989, CHÁCARA CRUZEIRO DO SUL, São Paulo, 03614000",2647-0031
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,2786923,UBS CIDADE PATRIARCA,"R. DR FREDERICO BROTERO, 22, CIDADE PATRIARCA, São Paulo, 03552080",2958-1488
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,2752220,UBS ENG GOULART JOSE PIRES,"R. AUGUSTO CORREIA LEITE, 538, ENG. GOULART, São Paulo, 03726100",2621-7402
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2787032,UBS ENG TRINDADE,"AV. GABRIELA MISTRAL, 1168, ENG. TRINDADE, São Paulo, 03701000",2641-6973
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,7270941,UBS INTEGRAL JD MARINGA - VL TALARICO,"R. MUANÁ, 214, JARDIM MARINGÁ, São Paulo, 03525-090",2269-3944
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2042827,UBS J NORDESTE,"R. NICOLO TARTAGLIA, 45, JD COIMBRA, São Paulo, 03693050",2280-6211
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,2787776,UBS J SAO FRANCISCO,"R. JURITI PIRANGA, 195, CANGAÍBA, São Paulo, 03718020",2957-2808
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2787806,UBS J SAO NICOLAU,"R. REBELO DA SILVA, 120, JD SÃO NICOLAU, São Paulo, 03685050",2280-7508
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2027070,UBS PADRE MANOEL DA NOBREGA,"AV. PEDRO FRANCISCO DE TOLEDO, 545, ARTHUR ALVIM, São Paulo, 03590120",2741-7296
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,4049926,UBS PE JOSE DE ANCHIETA,"AV. SILVIO TORRES, 313, ARTHUR ALVIM, São Paulo, 03589010",2742-1367
SMS,MUNICIPAL,Sudeste,Penha,Penha,Artur Alvim,2752328,UBS PQ ARTHUR ALVIM,"R. HENRIQUE JACOBS, 269, ARTHUR ALVIM, São Paulo, 03566010",2749-4235
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,2788721,UBS V ARICANDUVA,"R. ANTONIO LINDOURO DA SILVA, 265, VL ARICANDUVA, São Paulo, 03506000",2294-8853
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2788861,UBS V ESPERANCA-CASSIO BITTENCOURT FILHO,"R. MARIA CARLOTA, 631, VL ESPERANÇA, São Paulo, 03647-000",2957-6630
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2788888,UBS V ESPERANCA-EMILIO SANTIAGO OLIVEIRA,"R. COREMU, 163, VL ESPERANÇA, São Paulo, 03647030",2958-7502
SMS,MUNICIPAL,Sudeste,Penha,Penha,Penha,2788926,UBS V GRANADA-ALFREDO FERREIRA PAULINO F,"R. MADALENA JULIA, 60, VL GRANADA, São Paulo, 03660010",2957-1194
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,2788969,UBS V GUILHERMINA - DR AMERICO RASPA NETO,"R. JOÃO MARCHIORI, 59, VL GUILHERMINA, São Paulo, 03547020",2685-2124
SMS,MUNICIPAL,Sudeste,Penha,Penha,Vila Matilde,2789043,UBS V MATILDE,"R. MARCONDES DE BRITO, 1304, VL MATILDE, São Paulo, 03509-000",2653-4391
SMS,MUNICIPAL,Sudeste,Penha,Penha,Cangaíba,6592899,UBS VILA SILVIA,"R. BELEM DOS SANTOS (ESQUINA COM R. LAURO DE FREITAS), 222, VILA SILVIA, São Paulo, 03821170",2545-6838
SMS,PRIVADA,Sudeste,Penha,Penha,Penha,2091615,CENUPE-CLINICA NEFROLOGICA,"R. MAJOR ANGELO ZANCHI, 725, PENHA, São Paulo, 03633000",2942-9795
SMS,PRIVADA,Sudeste,Penha,Penha,Vila Matilde,3064174,HOME DIALYSIS,"R. DR LUIZ CARLOS, 747, V ARICANDUVA, São Paulo, 03505000",2225-9500
SMS,PRIVADA,Sudeste,Penha,Penha,Penha,6984649,HOSPITAL SANTO ANTONIO,"R. GENERAL SOCRATES, 145, PENHA DE FRANCA, São Paulo, 03632-040",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2077957,CENTRO DE REFERENCIA E TREINAMENTO DSTAIDS SES,"R. SANTA CRUZ, 81, VIL MARIANA, São Paulo, 04121000",5087-9911
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2091461,CS SES V MARIANA-LIVIO AMATO,"R. DOMINGOS DE MORAES, 1947, VILA MARIANA, São Paulo, 04009000",5571-3045
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,6352790,FARMACIA MEDEX CRT AIDS,"R. SANTA CRUZ, 81, VILA MARIANA, São Paulo, 04121000",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,6323715,FARMACIA MEDEX HOSPITAL BRIGADEIRO,"AV. BRIGADEIRO LUIS ANTONIO, 2651, JD PAULISTA, São Paulo, 01401901",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,6557961,FARMACIA MEDEX HSPE IAMSPE SAO PAULO,"R. PEDRO DE TOLEDO, 1800, VILA CLEMENTINO, São Paulo, 04039004",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,6352820,FARMACIA MEDEX INST DANTE PAZZANESE CARD,"AV. DR DANTE PAZZANESE, 500, IBIRAPUERA, São Paulo, 04012180",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,3554481,FARMACIA MEDEX SES-CS LIVIO AMATO,"R. DOMINGOS DE MORAES, 1947, VILA MARIANA, São Paulo, 04009000",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2070359,HOSP DAS CLINICAS DIV DE MEDICINA DE REABILITACAO,"R. DIDEROT, 43, VIL MARIANA, São Paulo, 04116030",
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,2058502,HOSP SERV EST-FCO MORATO(convSMSatéJul/09),"R. PEDRO DE TOLEDO, 1800, VIL CLEMENTINO, São Paulo, 04029000",5088-8000
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,2088495,HOSP SES DANTE PAZZANESE- FUND ADIB JATENE,"AV. DR DANTE PAZZANESE, 500, IBIRAPUERA, São Paulo, 04012180",5549-1538
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2032759,INST PASTEUR SES,"AV. PAULISTA, 393, CERQUEIRA CESAR, São Paulo, 01311-000",3145-3157
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2091526,PAM STA CRUZ-NGA 39,"R. SANTA CRUZ, 1181/11 91, VILA MARIANA, São Paulo, 04121070",5570-3389
SES,ESTADUAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,6927726,SERVIÇO ESTADUAL DE DIAGNOSTICO POR IMAGEM III SEDI III,"R. VERGUEIRO, 1353, PARAISO, São Paulo, 04101-000",5088-7900
SES,PRIVADA,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2688514,CAISM-STA CASA DE MISERICORDIA DE S PAULO,"R. MAJOR MARAGLIANO, 241, VILA MARIANA, São Paulo, 04017030",3466-2100
SES,PRIVADA,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Saúde,2088932,COLSAN(convSMSatéOut/09),"AV. JANDIRA, 1260, INDIANOPOLIS, São Paulo, 04080006",
SES,PRIVADA,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2077485,HOSP SAO PAULO - UNIDADE I - UNIFESP,"R. NAPOLEAO DE BARROS, 715, VIL CLEMENTINO, São Paulo, 04024002",5572-1922
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,6165478,AMA HOSP DR ARTUR RIBEIRO DE SABOYA(Aut),"AV. FRANCISCO DE PAULA QUINTANILHA RIBEIRO, 860, JABAQUARA, São Paulo, 04330020",5013-5461
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,6143237,AMA AMERICANOPOLIS,"R. CIDADE DE SANTOS, 46, AMERICANÓPOLIS, São Paulo, 04308000",5565-0997
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,6143245,AMA CUPECE,"AV. SANTA CATARINA, 1523, VL SANTA CATARINA, São Paulo, 04378300",5678-5482
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,6143261,AMA DR GERALDO DA SILVA FERREIRA,"AV. ENG ARMANDO DE ARRUDA PEREIRA, 2944, VL DO ENCONTRO, São Paulo, 04308001",5021-5973
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,5662699,AMA SANTA CRUZ,"R. PEDRO TOLEDO, 309, VL CLEMENTINO, São Paulo, 04039030",5339-0862
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,6143288,AMA VILA CLARA,"R. ROLANDO CURTIS, 701, VL CLARA, São Paulo, 04414000",5621-9089
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Saúde,2751844,AMB ESPEC CECI-ALEXANDRE K.YASBEK - CEO I,"AV. CECI, 2235, PLANALTO PAULISTA, São Paulo, 04065004",2275-1999
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,7018215,BASE SAMU - CENTRO OESTE - TCM - AM861,"R. PROFESSOR ASCENDINO REIS, 1130, VILA CLEMENTINO, São Paulo, 04027-000",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,7272383,BASE SAMU - CENTRO OESTE - TCM - URAM MC1105,"R. PROF ASCENDINO REIS, 1130, VILA CLEMENTINO, São Paulo, 04027-000",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,7272405,BASE SAMU - CENTRO OESTE - TCM - URAM MC1115,"R. ASCENDINO DO REIS, 1130, VILA CLEMENTINO, São Paulo, 04027-000",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,7272154,BASE SAMU - SUDESTE - JABAQUARA - AM867,"R. SANTA CATARINA, 2153, JABAQUARA, São Paulo, 04378-400",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,7272162,BASE SAMU - SUDESTE - JABAQUARA - AM916 SIV,"R. SANTA CATARINA, 2153, JABAQUARA, São Paulo, 04378-400",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,7257384,BASE SAMU - SUDESTE - JABAQUARA PB - AM893 SAV,"AV. ENG ARMANDO ARRUDA PEREIRA, 3305, VILA DO ENCONTRO, São Paulo, 04325-000",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,3763072,CAPS AD II Inf Juv QUIXOTE(gestSMS06/12),"R. PROF FRANCISCO DE CASTRO, 92, VILA CLEMENTINO, São Paulo, 04020050",5571-9476
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,2815427,CAPS AD II JABAQUARA,"PRAÇA BARÃO DE JAPURÁ, 1, VL GUARANI, São Paulo, 04313160",5011-1583
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Saúde,2042924,CAPS AD II V MARIANA,"AV. CECI, 2101, PLANALTO PAULISTA, São Paulo, 04065004",2275-3432
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,3025438,CAPS Adulto II JABAQUARA,"R. GETÚLIO VARGAS FILHO, 27, CIDADE VARGAS, São Paulo, 04318030",5012-7952
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,2815443,CAPS Infantil II JABAQUARA,"R. ONZE DE FEVEREIRO, 318, CIDADE VARGAS, São Paulo, 04319020",5021-8005
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,2027402,CECCO PQ IBIRAPUERA,"AV. IV CENTENARIO, PORTÃO 5, S/N, IBIRAPUERA, São Paulo, 04030000",5549-7840
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,2786613,CECCO V GUARANI,"R. LUSSANVIRA, 178, VL GUARANI, São Paulo, 04320000",5011-3106
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,5375711,CLINICA ODONTO ADYR A.GURGEL(mun_Maio/07),"R. SÃO SAMUEL, 70, VL MARIANA, São Paulo, 04120030",5549-4449
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Moema,2765985,COMPLEXO REGULADOR DO MUNICIPIO DE SAO PAULO,"AV. BRIGADEIRO LUIZ ANTONIO, 4805, VILA PRIMAVERA, São Paulo, 01401002",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2786796,CR HOMEOPAT MEDIC TRAD(ex-UBS B.SAUDE),"R. JOÃO BAPTISTUSSI, 55, CJ. DOS BANCÁRIOS, São Paulo, 04121100",5539-4776
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Jabaquara,Jabaquara,2081970,HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA,"AV. FRANCISCO DE PAULA QUINTANILHA RIBEIRO, 860, JABAQUARA, São Paulo, 04330020",3394-8380
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Saúde,7079648,SAE DST/AIDS CECI,"AV. CECI, 2235, PLANALTO PAULISTA, São Paulo, 04065-004",2276-9719
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Saúde,3335437,SUPERVISAO TECNICA SAUDE V MARIANA/JABAQUARA,"AV. CECI, 2235, PLANALTO PAULISTA, São Paulo, 04065004",
SMS,MUNICIPAL,Sudeste,Vila Mariana/ Jabaquara,Vila Mariana,Vila Mariana,2815575,SUVIS VILA MARIANA/JABAQUARA,"R. CARLOS GEROLOMO MÔNACO, 169, VILA MARIANA, São Paulo, 04121050",5575-1964
